WorkingGroup,FishStock,CertYear,Year,Recruitment,TBiomass,SSB,Landings,YieldSSB,MeanF,Bmsy,SSBlim,Fmsy,SoP,F14,F15,F16,F17,F18,F19,F20,F21
afwg,cod-arct,2013,1946,728153,4168918,1112830,706000,0.6344,0.1857,,,,,,,,,,,,
afwg,cod-arct,2013,1947,425197,3692730,1165041,882017,0.7571,0.3047,,,,,,,,,,,,
afwg,cod-arct,2013,1948,442672,3665785,1019065,774295,0.7598,0.3398,,,,,,,,,,,,
afwg,cod-arct,2013,1949,468394,3065104,729858,800122,1.0963,0.3619,,,,,,,,,,,,
afwg,cod-arct,2013,1950,704902,2830106,615348,731982,1.1895,0.3566,,,,,,,,,,,,
afwg,cod-arct,2013,1951,1083765,3141009,568704,827180,1.4545,0.3966,,,,,,,,,,,,
afwg,cod-arct,2013,1952,1193117,3407677,520597,876795,1.6842,0.5348,,,,,,,,,,,,
afwg,cod-arct,2013,1953,1590386,3557375,396417,695546,1.7546,0.3572,,,,,,,,,,,,
afwg,cod-arct,2013,1954,641573,4039197,429693,826021,1.9224,0.3879,,,,,,,,,,,,
afwg,cod-arct,2013,1955,272785,3488381,346918,1147841,3.3087,0.5437,,,,,,,,,,,,
afwg,cod-arct,2013,1956,439609,3189826,299820,1343068,4.4796,0.6401,,,,,,,,,,,,
afwg,cod-arct,2013,1957,804793,2495893,207838,792557,3.8133,0.5089,,,,,,,,,,,,
afwg,cod-arct,2013,1958,496822,2164144,195377,769313,3.9376,0.5169,,,,,,,,,,,,
afwg,cod-arct,2013,1959,683686,2415820,432488,744607,1.7217,0.5596,,,,,,,,,,,,
afwg,cod-arct,2013,1960,789650,2050801,383478,622042,1.6221,0.4789,,,,,,,,,,,,
afwg,cod-arct,2013,1961,916839,2137145,404227,783221,1.9376,0.6348,,,,,,,,,,,,
afwg,cod-arct,2013,1962,728336,1957003,311676,909266,2.9173,0.7576,,,,,,,,,,,,
afwg,cod-arct,2013,1963,472070,1747578,208207,776337,3.7287,0.9866,,,,,,,,,,,,
afwg,cod-arct,2013,1964,338682,1374528,186570,437695,2.346,0.6789,,,,,,,,,,,,
afwg,cod-arct,2013,1965,776925,1440686,102315,444930,4.3486,0.5533,,,,,,,,,,,,
afwg,cod-arct,2013,1966,1582567,2198419,120722,483711,4.0068,0.5302,,,,,,,,,,,,
afwg,cod-arct,2013,1967,1295405,2852156,129784,572605,4.412,0.5439,,,,,,,,,,,,
afwg,cod-arct,2013,1968,164952,3387452,227214,1074084,4.7272,0.5704,,,,,,,,,,,,
afwg,cod-arct,2013,1969,112038,2805588,151870,1197226,7.8832,0.8292,,,,,,,,,,,,
afwg,cod-arct,2013,1970,197103,2057696,224482,933246,4.1573,0.7493,,,,,,,,,,,,
afwg,cod-arct,2013,1971,404768,1610966,311662,689048,2.2109,0.5956,,,,,,,,,,,,
afwg,cod-arct,2013,1972,1015331,1621487,346511,565254,1.6313,0.6928,,,,,,,,,,,,
afwg,cod-arct,2013,1973,1818945,2401954,332913,792685,2.3811,0.602,,,,,,,,,,,,
afwg,cod-arct,2013,1974,523917,2236384,164491,1102433,6.7021,0.5633,,,,,,,,,,,,
afwg,cod-arct,2013,1975,621618,2037430,142028,829377,5.8395,0.6595,,,,,,,,,,,,
afwg,cod-arct,2013,1976,613942,1931394,171238,867463,5.0658,0.6457,,,,,,,,,,,,
afwg,cod-arct,2013,1977,348053,1950747,341385,905301,2.6518,0.8379,,,,,,,,,,,,
afwg,cod-arct,2013,1978,638492,1576565,241536,698715,2.8928,0.9406,,,,,,,,,,,,
afwg,cod-arct,2013,1979,198489,1114380,174698,440538,2.5217,0.7264,,,,,,,,,,,,
afwg,cod-arct,2013,1980,137736,863861,108253,380434,3.5143,0.7241,,,,,,,,,,,,
afwg,cod-arct,2013,1981,150868,983657,166925,399038,2.3905,0.8632,,,,,,,,,,,,
afwg,cod-arct,2013,1982,151830,750870,326132,363730,1.1153,0.7583,,,,,,,,,,,,
afwg,cod-arct,2013,1983,166828,738674,327181,289992,0.8863,0.756,,,,,,,,,,,,
afwg,cod-arct,2013,1984,397854,817605,251086,277651,1.1058,0.9161,,,,,,,,,,,,
afwg,cod-arct,2013,1985,523672,957511,193855,307920,1.5884,0.7038,,,,,,,,,,,,
afwg,cod-arct,2013,1986,1038709,1294412,170729,430113,2.5193,0.8649,,,,,,,,,,,,
afwg,cod-arct,2013,1987,286365,1126279,121243,523071,4.3142,0.951,,,,,,,,,,,,
afwg,cod-arct,2013,1988,204645,915459,202589,434939,2.1469,0.9743,,,,,,,,,,,,
afwg,cod-arct,2013,1989,172780,890360,234716,332481,1.4165,0.6602,,,,,,,,,,,,
afwg,cod-arct,2013,1990,242762,962680,316418,212000,0.67,0.271,,,,,,,,,,,,
afwg,cod-arct,2013,1991,411745,1561702,704747,319158,0.4529,0.321,,,,,,,,,,,,
afwg,cod-arct,2013,1992,721292,1912312,887567,513234,0.5782,0.455,,,,,,,,,,,,
afwg,cod-arct,2013,1993,894864,2359876,775193,581611,0.7503,0.5528,,,,,,,,,,,,
afwg,cod-arct,2013,1994,783483,2149011,614890,771086,1.254,0.8677,,,,,,,,,,,,
afwg,cod-arct,2013,1995,615764,1808700,528858,739999,1.3992,0.7878,,,,,,,,,,,,
afwg,cod-arct,2013,1996,439935,1690076,571871,732228,1.2804,0.6983,,,,,,,,,,,,
afwg,cod-arct,2013,1997,717325,1533455,588981,762403,1.2944,1.0327,,,,,,,,,,,,
afwg,cod-arct,2013,1998,846346,1231212,386598,592624,1.5329,0.9147,,,,,,,,,,,,
afwg,cod-arct,2013,1999,549795,1102338,293881,484910,1.65,0.9831,,,,,,,,,,,,
afwg,cod-arct,2013,2000,613588,1103975,241295,414868,1.7193,0.843,,,,,,,,,,,,
afwg,cod-arct,2013,2001,520652,1380068,356389,426471,1.1966,0.7051,,,,,,,,,,,,
afwg,cod-arct,2013,2002,454916,1551582,498812,535045,1.0726,0.6798,,,,,,,,,,,,
afwg,cod-arct,2013,2003,709786,1631199,551075,551990,1.0017,0.543,,,,,,,,,,,,
afwg,cod-arct,2013,2004,310760,1602780,660436,606445,0.9182,0.6765,,,,,,,,,,,,
afwg,cod-arct,2013,2005,580529,1606522,616415,641276,1.0403,0.6997,,,,,,,,,,,,
afwg,cod-arct,2013,2006,602424,1585872,613470,537642,0.8764,0.5819,,,,,,,,,,,,
afwg,cod-arct,2013,2007,1345550,1986190,679620,486883,0.7164,0.3578,,,,,,,,,,,,
afwg,cod-arct,2013,2008,1180151,2700595,742736,464171,0.6249,0.3101,,,,,,,,,,,,
afwg,cod-arct,2013,2009,750030,3314018,1154345,523430,0.4534,0.243,,,,,,,,,,,,
afwg,cod-arct,2013,2010,457192,3537739,1364521,609983,0.447,0.2301,,,,,,,,,,,,
afwg,cod-arct,2013,2011,691437,3682606,1857157,719830,0.3876,0.2644,,,,,,,,,,,,
afwg,cod-arct,2013,2012,721000,,2062626,,,,,,,,,,,,,,,
afwg,ghl-arct,2013,1964,42841,172937,72644,40391,0.556,0.3146,,,,,,,,,,,,
afwg,ghl-arct,2013,1965,51686,171360,69254,34751,0.5018,0.2643,,,,,,,,,,,,
afwg,ghl-arct,2013,1966,57830,181482,68558,26321,0.3839,0.1601,,,,,,,,,,,,
afwg,ghl-arct,2013,1967,70444,209630,76710,24267,0.3163,0.1376,,,,,,,,,,,,
afwg,ghl-arct,2013,1968,64282,244359,90724,26168,0.2884,0.1309,,,,,,,,,,,,
afwg,ghl-arct,2013,1969,55933,274341,116542,43789,0.3757,0.1988,,,,,,,,,,,,
afwg,ghl-arct,2013,1970,41114,312362,139624,89484,0.6409,0.4204,,,,,,,,,,,,
afwg,ghl-arct,2013,1971,31555,242826,111287,79034,0.7102,0.4223,,,,,,,,,,,,
afwg,ghl-arct,2013,1972,33561,196254,94886,43055,0.4538,0.3019,,,,,,,,,,,,
afwg,ghl-arct,2013,1973,31066,180324,95803,29938,0.3125,0.2252,,,,,,,,,,,,
afwg,ghl-arct,2013,1974,26653,173157,91530,37763,0.4126,0.2786,,,,,,,,,,,,
afwg,ghl-arct,2013,1975,22554,152762,79775,38172,0.4785,0.3359,,,,,,,,,,,,
afwg,ghl-arct,2013,1976,22115,126156,62706,36074,0.5753,0.4262,,,,,,,,,,,,
afwg,ghl-arct,2013,1977,23729,100880,45347,28827,0.6357,0.3406,,,,,,,,,,,,
afwg,ghl-arct,2013,1978,20614,87247,35971,24617,0.6843,0.3654,,,,,,,,,,,,
afwg,ghl-arct,2013,1979,19750,105092,35707,17312,0.4848,0.1907,,,,,,,,,,,,
afwg,ghl-arct,2013,1980,18697,86309,34721,13284,0.3826,0.1716,,,,,,,,,,,,
afwg,ghl-arct,2013,1981,17947,92323,39691,15018,0.3784,0.144,,,,,,,,,,,,
afwg,ghl-arct,2013,1982,18992,88015,38556,16789,0.4354,0.2178,,,,,,,,,,,,
afwg,ghl-arct,2013,1983,19280,104518,42994,22147,0.5151,0.2896,,,,,,,,,,,,
afwg,ghl-arct,2013,1984,17852,93826,39539,21883,0.5535,0.3351,,,,,,,,,,,,
afwg,ghl-arct,2013,1985,19995,93009,41579,19945,0.4797,0.3013,,,,,,,,,,,,
afwg,ghl-arct,2013,1986,19904,92318,41168,22875,0.5557,0.3463,,,,,,,,,,,,
afwg,ghl-arct,2013,1987,19489,85717,31040,19112,0.6157,0.3443,,,,,,,,,,,,
afwg,ghl-arct,2013,1988,23109,85494,27583,19587,0.7101,0.3963,,,,,,,,,,,,
afwg,ghl-arct,2013,1989,20851,89351,24883,20138,0.8093,0.3161,,,,,,,,,,,,
afwg,ghl-arct,2013,1990,14642,78651,21735,23183,1.0666,0.4197,,,,,,,,,,,,
afwg,ghl-arct,2013,1991,12898,73203,25774,33320,1.2928,0.6488,,,,,,,,,,,,
afwg,ghl-arct,2013,1992,10842,46427,17054,8602,0.5044,0.2396,,,,,,,,,,,,
afwg,ghl-arct,2013,1993,13357,53126,18839,11933,0.6334,0.3072,,,,,,,,,,,,
afwg,ghl-arct,2013,1994,19018,53604,16465,9226,0.5603,0.2567,,,,,,,,,,,,
afwg,ghl-arct,2013,1995,18997,61442,15182,11734,0.7729,0.3001,,,,,,,,,,,,
afwg,ghl-arct,2013,1996,20022,71907,15569,14347,0.9215,0.3163,,,,,,,,,,,,
afwg,ghl-arct,2013,1997,22331,77323,17221,9410,0.5464,0.2177,,,,,,,,,,,,
afwg,ghl-arct,2013,1998,21914,89134,19417,11893,0.6125,0.2164,,,,,,,,,,,,
afwg,ghl-arct,2013,1999,20065,95874,20419,19517,0.9558,0.3093,,,,,,,,,,,,
afwg,ghl-arct,2013,2000,20617,102362,25378,14437,0.5689,0.1926,,,,,,,,,,,,
afwg,ghl-arct,2013,2001,20464,114290,35498,16307,0.4594,0.1768,,,,,,,,,,,,
afwg,ghl-arct,2013,2002,24356,119157,49061,13161,0.2683,0.1307,,,,,,,,,,,,
afwg,ghl-arct,2013,2003,22749,134521,59399,13578,0.2286,0.1217,,,,,,,,,,,,
afwg,ghl-arct,2013,2004,24399,156940,70306,18800,0.2674,0.1373,,,,,,,,,,,,
afwg,ghl-arct,2013,2005,31085,153040,66870,18834,0.2817,0.1419,,,,,,,,,,,,
afwg,ghl-arct,2013,2006,36158,158313,63824,17897,0.2804,0.1402,,,,,,,,,,,,
afwg,ghl-arct,2013,2007,38075,190777,66082,15237,0.2306,0.0878,,,,,,,,,,,,
afwg,ghl-arct,2013,2008,45912,216303,58700,13778,0.2347,0.0631,,,,,,,,,,,,
afwg,ghl-arct,2013,2009,70710,229505,58438,12996,0.2224,0.0602,,,,,,,,,,,,
afwg,ghl-arct,2013,2010,74221,287777,84574,15221,0.18,0.0465,,,,,,,,,,,,
afwg,ghl-arct,2013,2011,58542,308870,92344,16337,0.1769,0.0539,,,,,,,,,,,,
afwg,ghl-arct,2013,2012,27754,,119118,,,,,,,,,,,,,,,
afwg,had-arct,2013,1950,83777,242375,132405,132125,0.9979,0.8325,,,,,,,,,,,,
afwg,had-arct,2013,1951,685114,359453,99224,120077,1.2102,0.633,,,,,,,,,,,,
afwg,had-arct,2013,1952,75457,237927,56525,127660,2.2585,0.742,,,,,,,,,,,,
afwg,had-arct,2013,1953,1296180,521194,84705,123920,1.463,0.522,,,,,,,,,,,,
afwg,had-arct,2013,1954,154657,544841,117926,156788,1.3295,0.3872,,,,,,,,,,,,
afwg,had-arct,2013,1955,65108,489381,179834,202286,1.1248,0.52,,,,,,,,,,,,
afwg,had-arct,2013,1956,211035,474114,243114,213924,0.8799,0.4658,,,,,,,,,,,,
afwg,had-arct,2013,1957,66005,320563,181643,123583,0.6804,0.4532,,,,,,,,,,,,
afwg,had-arct,2013,1958,86262,268654,149938,112672,0.7515,0.5518,,,,,,,,,,,,
afwg,had-arct,2013,1959,405538,354837,122328,88211,0.7211,0.4105,,,,,,,,,,,,
afwg,had-arct,2013,1960,296038,395095,105210,154651,1.4699,0.506,,,,,,,,,,,,
afwg,had-arct,2013,1961,133694,386466,121379,193224,1.5919,0.679,,,,,,,,,,,,
afwg,had-arct,2013,1962,293925,341717,111232,187408,1.6848,0.84,,,,,,,,,,,,
afwg,had-arct,2013,1963,341919,304325,74756,146224,1.956,0.8968,,,,,,,,,,,,
afwg,had-arct,2013,1964,399059,296663,58530,99158,1.6941,0.672,,,,,,,,,,,,
afwg,had-arct,2013,1965,126871,353554,91108,118578,1.3015,0.5122,,,,,,,,,,,,
afwg,had-arct,2013,1966,296726,382348,122326,161778,1.3225,0.6272,,,,,,,,,,,,
afwg,had-arct,2013,1967,369466,461522,146241,136397,0.9327,0.4368,,,,,,,,,,,,
afwg,had-arct,2013,1968,22556,413258,159667,181726,1.1382,0.5242,,,,,,,,,,,,
afwg,had-arct,2013,1969,22059,330501,171606,130820,0.7623,0.406,,,,,,,,,,,,
afwg,had-arct,2013,1970,204309,274305,143577,88257,0.6147,0.3718,,,,,,,,,,,,
afwg,had-arct,2013,1971,119042,329980,154417,78905,0.511,0.2518,,,,,,,,,,,,
afwg,had-arct,2013,1972,1241920,607785,116388,266153,2.2868,0.7298,,,,,,,,,,,,
afwg,had-arct,2013,1973,329506,585943,107678,322226,2.9925,0.5778,,,,,,,,,,,,
afwg,had-arct,2013,1974,64722,573578,190687,221157,1.1598,0.5022,,,,,,,,,,,,
afwg,had-arct,2013,1975,59386,447566,228397,175758,0.7695,0.5242,,,,,,,,,,,,
afwg,had-arct,2013,1976,66851,270914,179055,137264,0.7666,0.684,,,,,,,,,,,,
afwg,had-arct,2013,1977,134855,189773,107145,110158,1.0281,0.8245,,,,,,,,,,,,
afwg,had-arct,2013,1978,212456,205759,84114,95422,1.1344,0.6662,,,,,,,,,,,,
afwg,had-arct,2013,1979,176240,260315,74953,103623,1.3825,0.6835,,,,,,,,,,,,
afwg,had-arct,2013,1980,30836,279770,76563,87889,1.1479,0.4878,,,,,,,,,,,,
afwg,had-arct,2013,1981,13702,232261,93711,77153,0.8233,0.4742,,,,,,,,,,,,
afwg,had-arct,2013,1982,16901,172898,93336,46955,0.5031,0.3505,,,,,,,,,,,,
afwg,had-arct,2013,1983,9294,86639,56273,24600,0.4372,0.3025,,,,,,,,,,,,
afwg,had-arct,2013,1984,12187,68263,50410,20945,0.4155,0.2795,,,,,,,,,,,,
afwg,had-arct,2013,1985,293453,172201,50619,45052,0.89,0.3398,,,,,,,,,,,,
afwg,had-arct,2013,1986,531442,334884,52070,100563,1.9313,0.4908,,,,,,,,,,,,
afwg,had-arct,2013,1987,118589,329875,66673,154916,2.3235,0.6392,,,,,,,,,,,,
afwg,had-arct,2013,1988,56167,261216,75127,95255,1.2679,0.5092,,,,,,,,,,,,
afwg,had-arct,2013,1989,27448,212580,87489,58518,0.6689,0.3748,,,,,,,,,,,,
afwg,had-arct,2013,1990,36742,173817,95399,27182,0.2849,0.153,,,,,,,,,,,,
afwg,had-arct,2013,1991,105998,199861,113057,36216,0.3203,0.1975,,,,,,,,,,,,
afwg,had-arct,2013,1992,214813,277416,130240,59922,0.4601,0.2795,,,,,,,,,,,,
afwg,had-arct,2013,1993,671488,453317,134968,82379,0.6104,0.3562,,,,,,,,,,,,
afwg,had-arct,2013,1994,299849,563452,160116,135186,0.8443,0.4322,,,,,,,,,,,,
afwg,had-arct,2013,1995,100466,551744,176035,142448,0.8092,0.374,,,,,,,,,,,,
afwg,had-arct,2013,1996,107553,492953,221524,178128,0.8041,0.4045,,,,,,,,,,,,
afwg,had-arct,2013,1997,117151,362177,195133,154359,0.791,0.479,,,,,,,,,,,,
afwg,had-arct,2013,1998,64811,264072,145638,100630,0.691,0.4002,,,,,,,,,,,,
afwg,had-arct,2013,1999,228449,268771,114921,83195,0.7239,0.391,,,,,,,,,,,,
afwg,had-arct,2013,2000,95397,259591,101100,68944,0.6819,0.2598,,,,,,,,,,,,
afwg,had-arct,2013,2001,373317,368054,142922,89640,0.6272,0.26,,,,,,,,,,,,
afwg,had-arct,2013,2002,351091,454810,166877,114798,0.6879,0.2972,,,,,,,,,,,,
afwg,had-arct,2013,2003,231920,498084,190991,138926,0.7274,0.4288,,,,,,,,,,,,
afwg,had-arct,2013,2004,239247,481416,189608,158279,0.8348,0.3562,,,,,,,,,,,,
afwg,had-arct,2013,2005,359434,515872,210523,158298,0.7519,0.4682,,,,,,,,,,,,
afwg,had-arct,2013,2006,183233,458270,175232,153157,0.874,0.376,,,,,,,,,,,,
afwg,had-arct,2013,2007,743256,630749,211369,161525,0.7642,0.3828,,,,,,,,,,,,
afwg,had-arct,2013,2008,1300846,919540,207177,155604,0.7511,0.3378,,,,,,,,,,,,
afwg,had-arct,2013,2009,1187060,1208972,248075,200061,0.8065,0.31,,,,,,,,,,,,
afwg,had-arct,2013,2010,329645,1210131,349502,249200,0.713,0.264,,,,,,,,,,,,
afwg,had-arct,2013,2011,151339,1050947,444837,309874,0.6966,0.3942,,,,,,,,,,,,
afwg,had-arct,2013,2012,320000,,379646,,,,,,,,,,,,,,,
afwg,sai-arct,2013,1960,92382,767473,539004,133515,0.2477,0.3148,,,,,,,,,,,,
afwg,sai-arct,2013,1961,104182,774927,570302,105951,0.1858,0.2421,,,,,,,,,,,,
afwg,sai-arct,2013,1962,203732,794132,536072,120707,0.2252,0.2503,,,,,,,,,,,,
afwg,sai-arct,2013,1963,307190,894257,498806,148627,0.298,0.2737,,,,,,,,,,,,
afwg,sai-arct,2013,1964,95252,859622,504704,197426,0.3912,0.3101,,,,,,,,,,,,
afwg,sai-arct,2013,1965,287982,884694,513878,185600,0.3612,0.268,,,,,,,,,,,,
afwg,sai-arct,2013,1966,139613,842688,468328,203788,0.4351,0.3505,,,,,,,,,,,,
afwg,sai-arct,2013,1967,199107,812239,480490,181326,0.3774,0.2876,,,,,,,,,,,,
afwg,sai-arct,2013,1968,156042,778843,457349,110247,0.2411,0.15,,,,,,,,,,,,
afwg,sai-arct,2013,1969,291446,920271,519126,140060,0.2698,0.1644,,,,,,,,,,,,
afwg,sai-arct,2013,1970,263215,1032756,583641,264924,0.4539,0.3407,,,,,,,,,,,,
afwg,sai-arct,2013,1971,262608,1007521,549539,241272,0.439,0.2954,,,,,,,,,,,,
afwg,sai-arct,2013,1972,153304,944517,568220,214334,0.3772,0.2747,,,,,,,,,,,,
afwg,sai-arct,2013,1973,214898,911672,587140,213859,0.3642,0.2985,,,,,,,,,,,,
afwg,sai-arct,2013,1974,93077,797521,548068,264121,0.4819,0.5102,,,,,,,,,,,,
afwg,sai-arct,2013,1975,170518,658808,439590,233453,0.5311,0.4235,,,,,,,,,,,,
afwg,sai-arct,2013,1976,256069,617215,323825,242486,0.7488,0.5062,,,,,,,,,,,,
afwg,sai-arct,2013,1977,220593,540047,259383,182817,0.7048,0.433,,,,,,,,,,,,
afwg,sai-arct,2013,1978,135546,469932,246457,155464,0.6308,0.4561,,,,,,,,,,,,
afwg,sai-arct,2013,1979,206194,469793,221057,164680,0.745,0.593,,,,,,,,,,,,
afwg,sai-arct,2013,1980,113271,433652,189652,144554,0.7622,0.5049,,,,,,,,,,,,
afwg,sai-arct,2013,1981,283643,523380,187844,175540,0.9345,0.5367,,,,,,,,,,,,
afwg,sai-arct,2013,1982,121615,457494,160760,168034,1.0452,0.5945,,,,,,,,,,,,
afwg,sai-arct,2013,1983,102847,452679,196833,156936,0.7973,0.6101,,,,,,,,,,,,
afwg,sai-arct,2013,1984,90673,352058,164444,158786,0.9656,0.6617,,,,,,,,,,,,
afwg,sai-arct,2013,1985,99780,274153,125880,107183,0.8515,0.5352,,,,,,,,,,,,
afwg,sai-arct,2013,1986,225093,293655,97133,67396,0.6938,0.4729,,,,,,,,,,,,
afwg,sai-arct,2013,1987,169531,334440,84694,92391,1.0909,0.5324,,,,,,,,,,,,
afwg,sai-arct,2013,1988,80036,349014,105373,114242,1.0842,0.5792,,,,,,,,,,,,
afwg,sai-arct,2013,1989,67032,308967,117873,122817,1.0419,0.5873,,,,,,,,,,,,
afwg,sai-arct,2013,1990,72454,256938,118864,95848,0.8064,0.5425,,,,,,,,,,,,
afwg,sai-arct,2013,1991,242239,356236,117525,107327,0.9132,0.4413,,,,,,,,,,,,
afwg,sai-arct,2013,1992,379449,524403,100832,127604,1.2655,0.5926,,,,,,,,,,,,
afwg,sai-arct,2013,1993,275340,638812,102283,154903,1.5144,0.4915,,,,,,,,,,,,
afwg,sai-arct,2013,1994,208334,592596,163026,146950,0.9014,0.515,,,,,,,,,,,,
afwg,sai-arct,2013,1995,357793,714343,223290,168378,0.7541,0.4188,,,,,,,,,,,,
afwg,sai-arct,2013,1996,135206,723795,269802,171348,0.6351,0.3426,,,,,,,,,,,,
afwg,sai-arct,2013,1997,166453,713605,252383,143629,0.5691,0.2728,,,,,,,,,,,,
afwg,sai-arct,2013,1998,118881,754123,279192,153327,0.5492,0.2653,,,,,,,,,,,,
afwg,sai-arct,2013,1999,264486,796429,290589,150375,0.5175,0.2891,,,,,,,,,,,,
afwg,sai-arct,2013,2000,152720,834810,349961,135928,0.3884,0.1952,,,,,,,,,,,,
afwg,sai-arct,2013,2001,197163,910951,381287,135853,0.3563,0.2017,,,,,,,,,,,,
afwg,sai-arct,2013,2002,339679,1026314,466516,154870,0.332,0.21,,,,,,,,,,,,
afwg,sai-arct,2013,2003,132172,956930,454004,161592,0.3559,0.1785,,,,,,,,,,,,
afwg,sai-arct,2013,2004,152800,958438,515685,164636,0.3193,0.167,,,,,,,,,,,,
afwg,sai-arct,2013,2005,396629,1061065,587497,178568,0.3039,0.1882,,,,,,,,,,,,
afwg,sai-arct,2013,2006,72303,935178,553524,212822,0.3845,0.2402,,,,,,,,,,,,
afwg,sai-arct,2013,2007,109848,889494,577136,199008,0.3448,0.2327,,,,,,,,,,,,
afwg,sai-arct,2013,2008,240154,829505,512341,184740,0.3606,0.2604,,,,,,,,,,,,
afwg,sai-arct,2013,2009,134796,789274,413820,161853,0.3911,0.2573,,,,,,,,,,,,
afwg,sai-arct,2013,2010,242458,830419,383279,194837,0.5083,0.368,,,,,,,,,,,,
afwg,sai-arct,2013,2011,169149,745452,351241,156686,0.4461,0.3508,,,,,,,,,,,,
afwg,sai-arct,2013,2012,169149,,314684,,,,,,,,,,,,,,,
hawg,her-3a22,2013,1991,4990766,611865,306843,191573,0.6243,0.3626,,,,100,,,,,,,,
hawg,her-3a22,2013,1992,3644301,536747,317845,194411,0.6117,0.4843,,,,100,,,,,,,,
hawg,her-3a22,2013,1993,3097516,459051,290995,185010,0.6358,0.5516,,,,100,,,,,,,,
hawg,her-3a22,2013,1994,6167290,373402,228122,172438,0.7559,0.7052,,,,100,,,,,,,,
hawg,her-3a22,2013,1995,4038064,314542,179570,150831,0.84,0.5216,,,,100,,,,,,,,
hawg,her-3a22,2013,1996,4469355,270538,132151,121266,0.9176,0.7148,,,,100,,,,,,,,
hawg,her-3a22,2013,1997,3976489,272015,147601,115588,0.7831,0.5219,,,,100,,,,,,,,
hawg,her-3a22,2013,1998,5599813,270090,119440,107032,0.8961,0.5035,,,,100,,,,,,,,
hawg,her-3a22,2013,1999,6432009,287720,126726,97240,0.7673,0.3804,,,,100,,,,,,,,
hawg,her-3a22,2013,2000,3487574,293020,140102,109914,0.7845,0.4753,,,,100,,,,,,,,
hawg,her-3a22,2013,2001,4486001,318722,161426,105803,0.6554,0.4617,,,,100,,,,,,,,
hawg,her-3a22,2013,2002,2940297,352190,201125,106191,0.528,0.4129,,,,100,,,,,,,,
hawg,her-3a22,2013,2003,3789452,266978,162782,78309,0.4811,0.3947,,,,100,,,,,,,,
hawg,her-3a22,2013,2004,2672576,279072,168338,76815,0.4563,0.3387,,,,100,,,,,,,,
hawg,her-3a22,2013,2005,2112904,278409,166503,88406,0.531,0.3864,,,,100,,,,,,,,
hawg,her-3a22,2013,2006,1568541,296520,184317,90549,0.4913,0.4862,,,,100,,,,,,,,
hawg,her-3a22,2013,2007,1697020,224088,143326,68997,0.4814,0.4094,,,,100,,,,,,,,
hawg,her-3a22,2013,2008,1429294,204422,123711,68484,0.5536,0.44,,,,100,,,,,,,,
hawg,her-3a22,2013,2009,1695931,190334,116377,67262,0.578,0.4565,,,,100,,,,,,,,
hawg,her-3a22,2013,2010,3072854,173231,108427,42214,0.3893,0.2695,,,,100,,,,,,,,
hawg,her-3a22,2013,2011,2563268,178914,107342,27772,0.2587,0.2021,,,,100,,,,,,,,
hawg,her-3a22,2013,2012,1817402,,132290,,,,,,,,,,,,,,,
hawg,her-47d3,2013,1947,72492959.15,6983076,3745254,846613.8784,0.226049789,0.174505329,,,,0,,,,,,,,
hawg,her-47d3,2013,1948,67254870.66,6280750,3153426,689002.3771,0.218493284,0.172268668,,,,0,,,,,,,,
hawg,her-47d3,2013,1949,59233629.24,6022422,3063290,712831.2533,0.232701212,0.185834274,,,,0,,,,,,,,
hawg,her-47d3,2013,1950,81899217.96,6095126,3002633,657368.4849,0.218930708,0.195577218,,,,0,,,,,,,,
hawg,her-47d3,2013,1951,74850249.34,6205832,2833434,762989.8443,0.269280956,0.234078207,,,,0,,,,,,,,
hawg,her-47d3,2013,1952,74700698.44,6064726,2788460,829020.3654,0.297304028,0.246005841,,,,0,,,,,,,,
hawg,her-47d3,2013,1953,80117110.22,5950584,2615589,843234.1867,0.322387836,0.261113526,,,,0,,,,,,,,
hawg,her-47d3,2013,1954,75150249.94,5821101,2438759,915293.447,0.375311099,0.291854467,,,,0,,,,,,,,
hawg,her-47d3,2013,1955,66386215.83,5471153,2409669,866311.6537,0.359514776,0.289355281,,,,0,,,,,,,,
hawg,her-47d3,2013,1956,49130962.75,4911058,2226630,850007.1158,0.381745929,0.292117255,,,,0,,,,,,,,
hawg,her-47d3,2013,1957,129994149,5576099,2043143,784655.4632,0.384043289,0.306450205,,,,0,,,,,,,,
hawg,her-47d3,2013,1958,49674386.7,5267150,1696368,790957.8829,0.46626553,0.315183585,,,,0,,,,,,,,
hawg,her-47d3,2013,1959,56911045.41,5460222,2605148,1131438.059,0.434308573,0.329064993,,,,0,,,,,,,,
hawg,her-47d3,2013,1960,23068993.47,4439268,2231088,839028.5387,0.376062472,0.28707838,,,,0,,,,,,,,
hawg,her-47d3,2013,1961,108146786.9,5050511,2124400,756910.2763,0.35629366,0.321936808,,,,0,,,,,,,,
hawg,her-47d3,2013,1962,52904555.05,4699657,1522707,666636.3675,0.437796977,0.346040313,,,,0,,,,,,,,
hawg,her-47d3,2013,1963,79319931.66,5362817,2443642,658026.1821,0.269280956,0.243948047,,,,0,,,,,,,,
hawg,her-47d3,2013,1964,82145284.52,5677378,2373794,931917.9003,0.392585866,0.324036213,,,,0,,,,,,,,
hawg,her-47d3,2013,1965,38186782.28,5020299,1945442,1217122.47,0.625627583,0.501330357,,,,0,,,,,,,,
